contractSymbol,strike,lastPrice,ask,volume,openInterest,Expiration_date,Symbol,Days_until_exp,Div_yield,Stock_price,Delta,Gamma,Vega,Theta,Rho,Implied_vol (%),Moneyness_pct,Approx_win_prob_pct
SLB241018P00042500,42.5,1.21,1.16,127.0,1166.0,2024-10-18,SLB,46,0.025,43.99,-0.3384044199789491,0.07518845977206827,0.05711751191251174,-0.017412809325138664,-0.020225958518650406,31.149078364290677,-0.03387133439418054,0.6615955800210509
SLNO241018P00045000,45.0,2.5,2.0,1000.0,2556.0,2024-10-18,SLNO,46,0.0,48.95,-0.30658201670936525,0.03126870956102577,0.06100899965256316,-0.040746062565255765,-0.022063855534917205,64.6120597442675,-0.08069458631256389,0.6934179832906348
SMCI240906P00400000,400.0,6.14,6.3,5348.0,3834.0,2024-09-06,SMCI,4,0.0,437.7,-0.2024096716158572,0.005511015358091709,0.12920455043338114,-1.792122048498488,-0.010381886385343637,111.66728775673162,-0.0861320539182088,0.7975903283841428
SMCI240906P00410000,410.0,8.33,8.6,902.0,646.0,2024-09-06,SMCI,4,0.0,437.7,-0.26170218075317875,0.006565223464312373,0.14912559358096378,-2.0019703215808478,-0.013465977481168913,108.18883699277578,-0.06328535526616401,0.7382978192468213
SMCI240906P00420000,420.0,11.0,11.6,2185.0,810.0,2024-09-06,SMCI,4,0.0,437.7,-0.33060299251890135,0.007611037200073941,0.1660597779485217,-2.1384381330122357,-0.017063553953481986,103.9202991231268,-0.04043865661411924,0.6693970074810986
SMCI240920P00400000,400.0,16.7,17.2,988.0,2049.0,2024-09-20,SMCI,18,0.0,437.7,-0.28386342693024225,0.003979939013823103,0.3293651829238386,-0.7844759985064086,-0.06950812042226319,87.59282576568188,-0.0861320539182088,0.7161365730697578
SMCI240920P00410000,410.0,20.68,20.5,133.0,747.0,2024-09-20,SMCI,18,0.0,437.7,-0.32898464986612397,0.004218620346151308,0.3515730926063849,-0.8416798954525522,-0.08121036883384232,88.20890938316685,-0.06328535526616401,0.671015350133876
SMCI240920P00420000,420.0,24.3,24.5,150.0,894.0,2024-09-20,SMCI,18,0.0,437.7,-0.37364489487397023,0.004505963977378225,0.36815580785321894,-0.8618416272675766,-0.09263557996586473,86.47910907011209,-0.04043865661411924,0.6263551051260298
SMCI241018P00400000,400.0,29.02,29.5,220.0,756.0,2024-10-18,SMCI,46,0.0,437.7,-0.31477909208961774,0.002911454155731073,0.551820129991225,-0.4508305216026301,-0.2102121971493365,78.49997577137862,-0.0861320539182088,0.6852209079103823
SNAP240906P00009000,9.0,0.05,0.06,1502.0,4746.0,2024-09-06,SNAP,4,0.0,9.34,-0.20201878625442982,0.6513219886282827,0.00275388572934702,-0.014992153976953979,-0.00021225813299905464,44.227184796655685,-0.036402569593147735,0.7979812137455702
SNAP240913P00009000,9.0,0.13,0.15,391.0,1050.0,2024-09-13,SNAP,11,0.0,9.34,-0.28902528701081664,0.49477834176043634,0.005541434352918076,-0.010390898485781194,-0.0008527248763696247,42.600818049910075,-0.036402569593147735,0.7109747129891834
SNAP241018P00009000,9.0,0.46,0.46,1103.0,9908.0,2024-10-18,SNAP,46,0.0,9.34,-0.3701886707690062,0.23165275090252363,0.012521249986189259,-0.006221205820259795,-0.004937201657786187,49.16448618669112,-0.036402569593147735,0.6298113292309938
SNOW240906P00113000,113.0,1.46,1.57,1039.0,799.0,2024-09-06,SNOW,4,0.0,114.23,-0.3920993127292529,0.07478767291505405,0.045950358872574565,-0.24124163338715576,-0.005068438848554802,42.96664138980131,-0.010767749277772949,0.6079006872707471
SNOW240920P00110000,110.0,2.06,2.24,601.0,6463.0,2024-09-20,SNOW,18,0.0,114.23,-0.30808903599502946,0.03533761858639387,0.08925163564897946,-0.09283854557776798,-0.018371347684132053,39.2499321837661,-0.03703055239429225,0.6919109640049705
SNOW241018P00105000,105.0,2.62,2.53,171.0,885.0,2024-10-18,SNOW,46,0.0,114.23,-0.24572061050113658,0.018883864437005345,0.12768265283263924,-0.05338103974515264,-0.03867612617882364,41.11645869985032,-0.08080189092182442,0.7542793894988634
SNOW241018P00110000,110.0,4.15,4.15,225.0,1101.0,2024-10-18,SNOW,46,0.0,114.23,-0.3528506815486959,0.02310082536830771,0.15064532643194117,-0.05959904327395254,-0.056026907787730056,39.655446570544974,-0.03703055239429225,0.6471493184513041
SOFI240913P00007500,7.5,0.12,0.11,1321.0,1555.0,2024-09-13,SOFI,11,0.0,7.99,-0.24251807510554657,0.39270075497262064,0.004336540106422909,-0.011066885159144994,-0.0006201346197541505,57.39687554176689,-0.061326658322903654,0.7574819248944534
SOFI240920P00007500,7.5,0.15,0.15,898.0,4969.0,2024-09-20,SOFI,18,0.0,7.99,-0.2611429091627564,0.36292350610860213,0.005768349298312318,-0.00782094154703723,-0.001102947210843496,50.485103831269726,-0.061326658322903654,0.7388570908372436
SOFI240927P00007500,7.5,0.18,0.2,700.0,2358.0,2024-09-27,SOFI,25,0.0,7.99,-0.2756915043029995,0.3365653882654729,0.006985970078769594,-0.006346506274677589,-0.0016320377530006616,47.46970867481473,-0.061326658322903654,0.7243084956970005
SOFI241004P00007500,7.5,0.22,0.24,283.0,882.0,2024-10-04,SOFI,32,0.0,7.99,-0.29111400407684385,0.30704664844268575,0.008112720958590095,-0.005678569239063751,-0.0022321103715717107,47.20755466752877,-0.061326658322903654,0.7088859959231562
SOUN240920P00004500,4.5,0.16,0.2,1775.0,583.0,2024-09-20,SOUN,18,0.0,4.89,-0.28027413765041076,0.40065473527753764,0.0036572012229575484,-0.0076800466556397814,-0.0007547871122188808,77.40717489893379,-0.07975460122699381,0.7197258623495892
SOUN241018P00004500,4.5,0.33,0.35,225.0,2432.0,2024-10-18,SOUN,46,0.0,4.89,-0.32270124001667444,0.2673673595542639,0.006229761049843991,-0.005006607799853759,-0.002404614162447966,77.31794747756052,-0.07975460122699381,0.6772987599833256
SQ240906P00064000,64.0,0.56,0.57,208.0,702.0,2024-09-06,SQ,4,0.0,66.08,-0.25982499669859105,0.09335421615356082,0.02243040109258196,-0.1386531396984449,-0.001942929948695111,50.21065737030413,-0.03147699757869247,0.740175003301409
SQ240920P00062500,62.5,1.51,1.11,181.0,5008.0,2024-09-20,SQ,18,0.0,66.08,-0.2908489398215288,0.04411968666737272,0.05029979453235898,-0.07148626104101619,-0.010222667478940253,52.94367480723796,-0.054176755447941864,0.7091510601784712
SU240920P00039000,39.0,0.34,0.36,141.0,2044.0,2024-09-20,SU,18,0.038900003,40.54,-0.23015541060001632,0.1300247805785234,0.02734690931820941,-0.018554189515446712,-0.004760000074743078,25.949858353400817,-0.03798717316230881,0.7698445893999837
SUM240920P00037500,37.5,0.8,0.35,2007.0,2002.0,2024-09-20,SUM,18,0.0,40.5,-0.24595013832928447,0.061332438786987034,0.028332293486889017,-0.043653646843129786,-0.005306784954576668,57.10863906247175,-0.07407407407407407,0.7540498616707155
SWN240920P00006000,6.0,0.09,0.08,200.0,764.0,2024-09-20,SWN,18,0.0,6.38,-0.23851770239003722,0.506595289814532,0.00438958780044887,-0.005069947918808731,-0.0007948321354101886,43.1659789477116,-0.05956112852664575,0.7614822976099628
SYM241018P00017500,17.5,2.1,2.2,223.0,1972.0,2024-10-18,SYM,46,0.0,19.2,-0.32801752146390906,0.046851918248225696,0.024624477039498372,-0.029271936135359264,-0.010583700683751359,113.12854839411699,-0.08854166666666663,0.6719824785360909
T240913P00019500,19.5,0.09,0.09,229.0,515.0,2024-09-13,T,11,0.0558,19.9,-0.23153997869625287,0.5090343632461813,0.010529125210550036,-0.007732101692536901,-0.001413308660744942,17.33162228150619,-0.020100502512562745,0.7684600213037471
T240920P00019500,19.5,0.15,0.16,227.0,2146.0,2024-09-20,T,18,0.0558,19.9,-0.27554896418011177,0.43080738581739514,0.01476008418102586,-0.006518812352163465,-0.0027703737519302143,17.54364782537413,-0.020100502512562745,0.7244510358198882
T240927P00019500,19.5,0.19,0.19,255.0,590.0,2024-09-27,T,25,0.0558,19.9,-0.2924721756161497,0.3882437054872772,0.017898213983781355,-0.0053656116047854875,-0.00410058724203017,16.9962055853793,-0.020100502512562745,0.7075278243838503
T241018P00019000,19.0,0.21,0.22,200.0,10405.0,2024-10-18,T,46,0.0558,19.9,-0.21737133158747746,0.21291561304324755,0.020773504548114437,-0.003873821240015094,-0.005675325547418587,19.549296794682476,-0.045226130653266264,0.7826286684125225
TEVA240920P00018000,18.0,0.24,0.25,374.0,1840.0,2024-09-20,TEVA,18,0.0,18.87,-0.255004152286471,0.2133788317226781,0.01345609398716328,-0.01281711349605766,-0.0024913619278252807,35.912384144077954,-0.04610492845786968,0.744995847713529
TFC240906P00043500,43.5,0.22,0.21,274.0,782.0,2024-09-06,TFC,4,0.0468,44.46,-0.24365103402957522,0.2143005459882116,0.014587952570529307,-0.05597629304622318,-0.0012106427014211872,31.424257257343267,-0.021592442645074244,0.7563489659704248
TGT240906P00152500,152.5,1.02,1.13,490.0,661.0,2024-09-06,TGT,4,0.0292,153.62,-0.37269188940942455,0.09865289529210666,0.060861548659774625,-0.17448727002466988,-0.006384053776107785,23.854510824099677,-0.00729071735451116,0.6273081105905755
TGT240920P00150000,150.0,1.31,1.41,236.0,2569.0,2024-09-20,TGT,18,0.0292,153.62,-0.2783950705556215,0.04743795815198491,0.11451657402323324,-0.06070142848025956,-0.021705703836927312,20.74279126110519,-0.02356464002083065,0.7216049294443785
TGT241018P00150000,150.0,2.83,2.84,109.0,4196.0,2024-10-18,TGT,46,0.0292,153.62,-0.3335740480318563,0.031657298685753364,0.19834788703530057,-0.03895288079128518,-0.06790398282090189,21.066541140242528,-0.02356464002083065,0.6664259519681437
TGTX240920P00021000,21.0,1.1,1.2,122.0,6821.0,2024-09-20,TGTX,18,0.0,23.49,-0.27628902566858204,0.0589918576240053,0.017445803177874662,-0.05175657352387243,-0.0037430281050188996,108.68089899489266,-0.10600255427841629,0.723710974331418
TJX240920P00115000,115.0,0.61,0.77,123.0,861.0,2024-09-20,TJX,18,0.0128,117.27,-0.2507463731022439,0.08197007912048682,0.08288670794466116,-0.03072923570117168,-0.014792669342384433,14.909945144721723,-0.019357039310991694,0.7492536268977561
TJX241018P00115000,115.0,1.36,1.34,391.0,1275.0,2024-10-18,TJX,46,0.0128,117.27,-0.3111547057439086,0.05597698241335383,0.14710991694532505,-0.0197117132808235,-0.04762486108558595,15.163297289975002,-0.019357039310991694,0.6888452942560914
TMUS240920P00195000,195.0,2.07,2.05,115.0,1397.0,2024-09-20,TMUS,18,0.013099999,198.72,-0.320786603209688,0.03778356989228327,0.15797476195848129,-0.08631916913608167,-0.03243710125276599,21.469499645548172,-0.018719806763285017,0.679213396790312
TPR241018P00037500,37.5,0.65,0.7,133.0,556.0,2024-10-18,TPR,46,0.0342,40.97,-0.2042518656965291,0.05631105339865971,0.04123482139632697,-0.014437172512657267,-0.011318929629251837,34.61573607892138,-0.08469611911154501,0.7957481343034709
TROW241018P00100000,100.0,1.7,1.55,1043.0,2415.0,2024-10-18,TROW,46,0.0468,106.04,-0.24043231616844518,0.030001359528488467,0.11714167272339947,-0.0318376804123639,-0.03407728470292694,27.55282161247812,-0.056959637872500996,0.7595676838315548
TSAT241018P00010000,10.0,0.95,0.8,880.0,843.0,2024-10-18,TSAT,46,0.0,10.9,-0.329228613637341,0.09984052417194762,0.01400031509969147,-0.013706947748121473,-0.005719869229527749,93.65112413125135,-0.08256880733944957,0.670771386362659
TSLA240906P00205000,205.0,1.68,1.7,22574.0,4760.0,2024-09-06,TSLA,4,0.0,214.11,-0.22184656520377932,0.02326789893971681,0.06668490587671057,-0.4696163842121377,-0.005389541706934925,57.04654462710177,-0.04254822287609179,0.7781534347962207
TSLA240906P00207500,207.5,2.3,2.31,20147.0,2552.0,2024-09-06,TSLA,4,0.0,214.11,-0.2842250773226658,0.026903339074685284,0.07599698459886989,-0.5265618614641543,-0.006921143156773259,56.227548083928994,-0.030871981691653883,0.7157749226773342
TSLA240906P00210000,210.0,3.07,3.15,28785.0,5876.0,2024-09-06,TSLA,4,0.0,214.11,-0.35479077946179816,0.030064935848333023,0.08342827946453658,-0.5665328567005089,-0.008661288086637327,55.234696997459054,-0.01919574050721598,0.6452092205382018
TSLA240913P00200000,200.0,2.26,2.33,9927.0,2234.0,2024-09-13,TSLA,11,0.0,214.11,-0.20355199833908777,0.014921696613057419,0.10516329363321449,-0.238343838152032,-0.01381555347967679,51.011988142337295,-0.0659007052449676,0.7964480016609122
TSLA240913P00205000,205.0,3.46,3.55,1725.0,1068.0,2024-09-13,TSLA,11,0.0,214.11,-0.2867917218095044,0.018448236129153767,0.1265672412023178,-0.2779037922817372,-0.019548348797889394,49.65840217391601,-0.04254822287609179,0.7132082781904956
TSLA240913P00207500,207.5,4.25,4.35,1390.0,696.0,2024-09-13,TSLA,11,0.0,214.11,-0.33525300340797903,0.019935992499718516,0.13545371822185653,-0.29367050810338974,-0.022913458250863196,49.178960607352714,-0.030871981691653883,0.664746996592021
TSLA240913P00210000,210.0,5.25,5.3,4659.0,1223.0,2024-09-13,TSLA,11,0.0,214.11,-0.3879394271172001,0.02090712958489951,0.14239575429953485,-0.3084852999580072,-0.02661448816823838,49.29795519509291,-0.01919574050721598,0.6120605728827999
TSLA240920P00197500,197.5,2.97,3.05,549.0,1426.0,2024-09-20,TSLA,18,0.0,214.11,-0.21015573828934708,0.012191992173796438,0.1370919108593544,-0.18364968106734444,-0.023654685267188447,49.73746093859854,-0.0775769464294055,0.7898442617106529
TSLA240920P00200000,200.0,3.55,3.65,4476.0,30510.0,2024-09-20,TSLA,18,0.0,214.11,-0.24265735658097431,0.013355658023011885,0.14869914673354095,-0.196760277958422,-0.027372509564820367,49.24811844020614,-0.0659007052449676,0.7573426434190257
TSLA240920P00202500,202.5,4.2,4.3,887.0,1076.0,2024-09-20,TSLA,18,0.0,214.11,-0.2776451942268987,0.014487078122746196,0.15939914821370565,-0.20785638841516135,-0.03138737056565981,48.66891345429379,-0.05422446406052969,0.7223548057731013
TSLA240920P00205000,205.0,5.0,5.1,991.0,13546.0,2024-09-20,TSLA,18,0.0,214.11,-0.3163298563747825,0.015448163062195947,0.16920957725734845,-0.2190007671490836,-0.035866546297843416,48.45008595741342,-0.04254822287609179,0.6836701436252175
TSLA240920P00207500,207.5,5.87,5.95,918.0,1164.0,2024-09-20,TSLA,18,0.0,214.11,-0.35664176189350894,0.016320197982038112,0.17730368245889014,-0.22680823555821253,-0.040552060753488925,48.05502296474724,-0.030871981691653883,0.6433582381064911
TSLA240920P00210000,210.0,6.9,6.95,2942.0,20174.0,2024-09-20,TSLA,18,0.0,214.11,-0.3991751789472696,0.01692872373108289,0.18359605233340973,-0.2335665857958825,-0.045551045374224615,47.97175175714416,-0.01919574050721598,0.6008248210527304
TSLA240927P00195000,195.0,3.45,3.5,867.0,704.0,2024-09-27,TSLA,25,0.0,214.11,-0.20800618412758287,0.01038921013413272,0.16058917899418848,-0.15235152260401152,-0.032867263070929284,49.228057607717176,-0.0892531876138434,0.7919938158724171
TSLA240927P00200000,200.0,4.65,4.75,788.0,1010.0,2024-09-27,TSLA,25,0.0,214.11,-0.2651819900845682,0.012135487200772127,0.1836035178153729,-0.16956361691612554,-0.04207405198425129,48.18398713952957,-0.0659007052449676,0.7348180099154318
TSLA240927P00205000,205.0,6.24,6.3,351.0,878.0,2024-09-27,TSLA,25,0.0,214.11,-0.33158519906790596,0.013609825349820154,0.2033193881630944,-0.18420187242813732,-0.05290116915919818,47.57789186086745,-0.04254822287609179,0.668414800932094
TSLA241004P00200000,200.0,6.25,6.45,245.0,697.0,2024-10-04,TSLA,32,0.0,214.11,-0.28863832825481284,0.01069453959003444,0.21652948080005782,-0.162269821387503,-0.05966058298094286,50.37602840689185,-0.0659007052449676,0.7113616717451872
TSLA241018P00190000,190.0,6.23,6.25,476.0,6304.0,2024-10-18,TSLA,46,0.0,214.11,-0.2308973532061429,0.0072542653932314875,0.2313051618341872,-0.1320755055983288,-0.07015621604297242,55.18906221701071,-0.11260566998271922,0.7691026467938571
TSLA241018P00195000,195.0,7.59,7.7,872.0,3790.0,2024-10-18,TSLA,46,0.0,214.11,-0.27095349308317784,0.008023725040972823,0.2517659994599068,-0.14075238549110294,-0.08267882768728234,54.31029616808737,-0.0892531876138434,0.7290465069168222
TSLA241018P00200000,200.0,9.35,9.4,655.0,13902.0,2024-10-18,TSLA,46,0.0,214.11,-0.31579880665674687,0.008640568426230972,0.27030696782015623,-0.1498550663237151,-0.09699784642988218,54.147206616758744,-0.0659007052449676,0.6842011933432531
TSLA241018P00205000,205.0,11.18,11.3,231.0,4425.0,2024-10-18,TSLA,46,0.0,214.11,-0.36192433195499096,0.009237261858291436,0.2848865479918823,-0.15465981659522327,-0.1117505331749212,53.38138253479832,-0.04254822287609179,0.638075668045009
TSM240906P00167500,167.5,1.61,1.51,712.0,1234.0,2024-09-06,TSM,4,0.014400001,171.7,-0.2945610376093837,0.04101554385069963,0.061975251171642425,-0.35605704269092814,-0.0057181517144355,46.76943289053014,-0.02446126965637734,0.7054389623906163
TSM240906P00170000,170.0,2.27,2.4,472.0,1813.0,2024-09-06,TSM,4,0.014400001,171.7,-0.399685915903937,0.049962099376852816,0.0694283398462028,-0.3647741656495054,-0.007768243782167124,43.011875947818034,-0.009900990099009835,0.600314084096063
TSM240920P00160000,160.0,1.97,1.89,172.0,10354.0,2024-09-20,TSM,18,0.014400001,171.7,-0.20531101728968815,0.017668946665898445,0.10843306181493727,-0.1226786867770712,-0.018343600432413124,42.21150438022565,-0.06814210832847985,0.7946889827103119
TSM240920P00165000,165.0,3.1,3.2,114.0,6132.0,2024-09-20,TSM,18,0.014400001,171.7,-0.3021118511952299,0.022949802681417913,0.1329929751788334,-0.14065786653774043,-0.027091533953052842,39.85928599355889,-0.03902154921374484,0.6978881488047701
TSM240920P00167500,167.5,4.0,4.05,121.0,1596.0,2024-09-20,TSM,18,0.014400001,171.7,-0.36342897889651826,0.024777730537467554,0.1431115544852473,-0.14996743091697018,-0.03272364199672905,39.727656074676794,-0.02446126965637734,0.6365710211034817
TSM241018P00155000,155.0,3.99,3.7,145.0,3620.0,2024-10-18,TSM,46,0.014400001,171.7,-0.2262876313355784,0.010898933964494656,0.18340012827822397,-0.08515358866337527,-0.05390520585982359,45.290806709587436,-0.09726266744321485,0.7737123686644216
TSM241018P00165000,165.0,7.2,6.75,143.0,4017.0,2024-10-18,TSM,46,0.014400001,171.7,-0.35637698255269634,0.01389368010445858,0.22723766941674417,-0.10053674957544638,-0.08604937297154006,44.02075366222124,-0.03902154921374484,0.6436230174473037
TSN240920P00062500,62.5,0.38,0.4,205.0,600.0,2024-09-20,TSN,18,0.0305,64.31,-0.22528120375883054,0.11147848071253681,0.042861782278061124,-0.020663052243159355,-0.007321085071148571,18.851352954367833,-0.028144923029077937,0.7747187962411695
TUP240920P00001000,1.0,0.08,0.08,2085.0,596.0,2024-09-20,TUP,18,0.0,1.2,-0.2474217459914354,0.7095596417185107,0.0008421614860728239,-0.0038645953149026957,-0.00018587149899767128,167.13381933918706,-0.16666666666666663,0.7525782540085646
TUP241018P00001000,1.0,0.19,0.2,159.0,4291.0,2024-10-18,TUP,46,0.0,1.2,-0.26951381386757356,0.42025745117350255,0.0014072925470097338,-0.002760916759866322,-0.0006470455486435633,184.51917582138887,-0.16666666666666663,0.7304861861324264
TXN240920P00205000,205.0,1.49,1.61,532.0,1174.0,2024-09-20,TXN,18,0.024300002,214.34,-0.2015160488746104,0.022675067727050715,0.13386298375549274,-0.09153542781611193,-0.02200954619576106,26.057084103444474,-0.04357562750769806,0.7984839511253896
TXN240920P00210000,210.0,2.8,2.79,144.0,3232.0,2024-09-20,TXN,18,0.024300002,214.34,-0.33276472419688363,0.03030684666470319,0.1729511633490694,-0.11212438400287712,-0.03651207172694114,25.18817155129024,-0.020248203788373626,0.6672352758031164
TXN241018P00210000,210.0,6.05,5.2,114.0,639.0,2024-10-18,TXN,46,0.024300002,214.34,-0.3766295221829611,0.018100621033764662,0.28892748493495696,-0.07619835443833689,-0.10904649462929975,27.569187137294477,-0.020248203788373626,0.6233704778170389
U240906P00016000,16.0,0.21,0.23,197.0,592.0,2024-09-06,U,4,0.0,16.37,-0.33090420466302994,0.3879458954301549,0.00621290330908115,-0.041675760678265124,-0.0006166467759269919,54.53294447509259,-0.022602321319486925,0.6690957953369701
U240920P00015000,15.0,0.35,0.27,211.0,9094.0,2024-09-20,U,18,0.0,16.37,-0.2399598254958626,0.13485113256858322,0.011300095865710624,-0.019390155187283355,-0.002109768826866051,63.408945391321915,-0.08368967623701899,0.7600401745041374
U240920P00016000,16.0,0.57,0.58,148.0,4434.0,2024-09-20,U,18,0.0,16.37,-0.39274377778794656,0.20047962287428614,0.013975343112066092,-0.01963751334291368,-0.0034516679880272965,52.749122938064815,-0.022602321319486925,0.6072562222120534
UAL240913P00042000,42.0,0.62,0.59,110.0,501.0,2024-09-13,UAL,11,0.0,44.04,-0.2656332536153273,0.08926218534309759,0.025072198482937888,-0.05328641633669176,-0.003712421188531757,48.05410143185734,-0.046321525885558566,0.7343667463846727
UAL240920P00041500,41.5,0.71,0.7,1051.0,1413.0,2024-09-20,UAL,18,0.0,44.04,-0.2538787714219688,0.07231844268989393,0.03133197912352414,-0.0379961159500311,-0.005863966566619811,45.29648496603103,-0.05767484105358763,0.7461212285780312
UAL240920P00043000,43.0,1.16,1.18,1019.0,5026.0,2024-09-20,UAL,18,0.0,44.04,-0.3747582871835611,0.08960653207514993,0.03707760748354517,-0.04243635723064331,-0.008711188751127467,43.26112127042961,-0.023614895549500435,0.6252417128164389
UBER240906P00071000,71.0,0.36,0.36,228.0,503.0,2024-09-06,UBER,4,0.0,73.13,-0.21595031850216095,0.10219334972243234,0.02242620666361921,-0.10302579625860254,-0.0017701311552945787,37.443368447657285,-0.029126213592232948,0.784049681497839
UBER240906P00072000,72.0,0.54,0.75,882.0,845.0,2024-09-06,UBER,4,0.0,73.13,-0.31778293470117824,0.13860194451839464,0.02729734876661348,-0.1118094780407014,-0.0026059688783229766,33.60414667162277,-0.015451934910433413,0.6822170652988218
UBER240913P00071000,71.0,0.95,0.86,1129.0,2548.0,2024-09-13,UBER,11,0.0,73.13,-0.30474709049178084,0.07420073526678392,0.04445280743073644,-0.07231798971618501,-0.007002676767241184,37.1706382057348,-0.029126213592232948,0.6952529095082192
UBER240920P00070000,70.0,0.8,0.86,416.0,7056.0,2024-09-20,UBER,18,0.0,73.13,-0.24846560284490127,0.06073255657198067,0.051438164922128674,-0.0436091300254712,-0.009355211278050888,32.11390480615787,-0.04280049227403249,0.7515343971550987
UBS240920P00030500,30.5,0.34,0.43,528.0,530.0,2024-09-20,UBS,18,0.0114,30.76,-0.3854712433351586,0.316997215956031,0.026120409606197326,-0.011350121129791786,-0.006011696175103225,17.65924907459983,-0.00845253576072827,0.6145287566648414
UBS241018P00030000,30.0,0.58,0.56,159.0,706.0,2024-10-18,UBS,46,0.0114,30.76,-0.3354032237887251,0.14955381002348567,0.03980146029022038,-0.0083496614100092,-0.013714358039983004,22.318443084093666,-0.02470741222366715,0.6645967762112749
ULTA240920P00345000,345.0,5.46,5.9,101.0,608.0,2024-09-20,ULTA,18,0.0,352.84,-0.3414964390111037,0.015862317481846227,0.2875826578583445,-0.22078178667655213,-0.062114105855676734,29.52981918622738,-0.0222197029815213,0.6585035609888963
UNIT241018P00004000,4.0,0.12,0.25,500.0,513.0,2024-10-18,UNIT,46,0.1376,4.36,-0.2437809114752798,0.4864135192332971,0.004852720073746431,-0.0020569556364905452,-0.001465952031243156,41.64296627042155,-0.08256880733944962,0.7562190885247202
UPS241018P00125000,125.0,2.24,2.15,108.0,2883.0,2024-10-18,UPS,46,0.0507,128.55,-0.3113319480253778,0.03733864031779811,0.16129998973902987,-0.03132818921696594,-0.05292407182483025,20.74276807183697,-0.02761571373006621,0.6886680519746222
UPST240906P00040000,40.0,0.66,0.68,1565.0,685.0,2024-09-06,UPST,4,0.0,42.5,-0.2512772977108718,0.076231284312184,0.014176424110749195,-0.16512048060715664,-0.001242661386598581,93.94820218407469,-0.058823529411764705,0.7487227022891282
UPST240906P00041000,41.0,0.98,1.04,267.0,1092.0,2024-09-06,UPST,4,0.0,42.5,-0.336838811984431,0.08780811495410344,0.016243356189435343,-0.18791457583268642,-0.001676235562667213,93.45361958988263,-0.03529411764705882,0.663161188015569
UPST240920P00037500,37.5,1.06,0.98,2473.0,698.0,2024-09-20,UPST,18,0.0,42.5,-0.2165125269426511,0.03751987655471618,0.027689124536664975,-0.06249170837222105,-0.005060605016743236,82.84958227223656,-0.11764705882352941,0.7834874730573489
UPST240920P00040000,40.0,1.91,1.78,507.0,2041.0,2024-09-20,UPST,18,0.0,42.5,-0.33271328408222933,0.046314923053279104,0.03429119401832713,-0.07724826849874354,-0.007915223625285078,83.11973690355953,-0.058823529411764705,0.6672867159177707
UPST241018P00040000,40.0,3.1,3.05,455.0,1426.0,2024-10-18,UPST,46,0.0,42.5,-0.3510876347417211,0.03300434519496462,0.05594747095585164,-0.043122950598689244,-0.02271168016219356,74.46745495587892,-0.058823529411764705,0.6489123652582789
